url,type
https://www.tsinghua.edu.cn/kxyj/kyxm/kyxmgk.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kyxm/xlzdxm.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kyjg.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kyjg/zfpjjg.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kyjg/lhgjjg.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kyhz.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kyhz/dfhz.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kyhz/qyhz.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kyhz/hwhz.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kycg.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kycg/hjcg.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/kycg/lwzz.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/jszy.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/xsjl.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/xsjl/qhlt.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/xsjl/gjhy.htm,historical_url
https://www.tsinghua.edu.cn/kxyj/xsjl/xsqk.htm,historical_url
https://www.tsinghua.edu.cn/zsjy.htm,historical_url
http://yz.tsinghua.edu.cn/,historical_url
https://www.tsinghua.edu.cn/en/Admissions.htm,historical_url
https://www.tsinghua.edu.cn/hzjl.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gnhz.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gnhz/qmhz.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gnhz/kyhz.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gnhz/rcpyyjl.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gnhz/zsjy.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gnhz/zlzxyzk.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gnhz/xdhzyjy.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gnhz/dkzyyddbf.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gjhz.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gjhz/qqzl1.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gjhz/qqsrl1.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gjhz/gjxsxz1.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gjhz/gjxy.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gjhz/sqxx.htm,historical_url
https://www.tsinghua.edu.cn/hzjl/gjhz/qhgs.htm,historical_url
https://www.tsinghua.edu.cn/zjqh.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/xyshh/xshdd.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/xyshh/jghd.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/syxx.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/syxx/xyjt.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/syxx/zbjt.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/syxx/xycg.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/syxx/fwxx.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/syxx/xczy.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/syxx/qhxl.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/xyfg.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/xyfg/xydt.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/xyfg/xyjg.htm,historical_url
https://www.tsinghua.edu.cn/zjqh/qhwc.htm,historical_url
https://lib.tsinghua.edu.cn/,historical_content
https://www.itc.tsinghua.edu.cn/index.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2197.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2201.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2193.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2190.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2213.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2212.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2210.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2204.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2203.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2202.htm,internal_content
https://peace.tsinghua.edu.cn/index.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/aqzs/15.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/aqzs/14.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/aqzs/13.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/aqzs/12.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/aqzs/1.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2207.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2208.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2199.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2198.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2195.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2192.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2191.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2189.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2188.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2179.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2177.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2173.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2170.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2168.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1003/2145.htm,internal_content
https://www.itc.tsinghua.edu.cn/djzl/10.htm,internal_content
https://www.itc.tsinghua.edu.cn/djzl/9.htm,internal_content
https://www.itc.tsinghua.edu.cn/djzl/8.htm,internal_content
https://www.itc.tsinghua.edu.cn/djzl/7.htm,internal_content
https://www.itc.tsinghua.edu.cn/djzl/1.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2200.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2194.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2187.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2178.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2172.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2171.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2167.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2147.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2146.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2139.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2137.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2134.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1004/2130.htm,internal_content
https://www.itc.tsinghua.edu.cn/dtxw/14.htm,internal_content
https://www.itc.tsinghua.edu.cn/dtxw/13.htm,internal_content
https://www.itc.tsinghua.edu.cn/dtxw/12.htm,internal_content
https://www.itc.tsinghua.edu.cn/dtxw/11.htm,internal_content
https://www.itc.tsinghua.edu.cn/dtxw/1.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1007/1804.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1007/1490.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1007/1491.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1007/1486.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1007/1485.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1007/1479.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1007/1492.htm,internal_content
https://peace.tsinghua.edu.cn/tzgg/8.htm,internal_content
https://peace.tsinghua.edu.cn/tzgg/7.htm,internal_content
https://peace.tsinghua.edu.cn/tzgg/6.htm,internal_content
https://peace.tsinghua.edu.cn/tzgg/5.htm,internal_content
https://peace.tsinghua.edu.cn/tzgg/1.htm,internal_content
https://peace.tsinghua.edu.cn/xwdt/17.htm,internal_content
https://peace.tsinghua.edu.cn/xwdt/16.htm,internal_content
https://peace.tsinghua.edu.cn/xwdt/15.htm,internal_content
https://peace.tsinghua.edu.cn/xwdt/14.htm,internal_content
https://peace.tsinghua.edu.cn/xwdt/1.htm,internal_content
https://peace.tsinghua.edu.cn/bszn/hzsw/2.htm,internal_content
https://peace.tsinghua.edu.cn/bszn/hzsw/1.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/jsal/4.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/jsal/3.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/jsal/2.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/spsc/15.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/spsc/14.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/spsc/13.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/spsc/12.htm,internal_content
https://peace.tsinghua.edu.cn/aqjs/spsc/1.htm,internal_content
https://peace.tsinghua.edu.cn/zcfg/flfg/1.htm,internal_content
https://peace.tsinghua.edu.cn/zcfg/zcwj/2.htm,internal_content
https://peace.tsinghua.edu.cn/zcfg/zcwj/1.htm,internal_content
https://peace.tsinghua.edu.cn/zcfg/gzzd/1.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1050/1190.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1051/1191.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1052/1192.htm,internal_content
https://www.itc.tsinghua.edu.cn/info/1053/1193.htm,internal_content
https://www.tsinghua.edu.cn/fk.htm,historical_url
http://www.tuef.tsinghua.edu.cn/,historical_url
https://www.tsinghua.edu.cn/en,historical_url
https://www.tsinghua.edu.cn/news.htm,historical_url
https://www.tsinghua.edu.cn/xxgk/xqxc.htm,historical_url
https://www.tsinghua.edu.cn/jyjx/zxjy/AIfnjyjx.htm,historical_url
https://www.tsinghua.edu.cn/index.htm,historical_content
