parent_page_id,parent_page_url,filename,file_url,file_type,discovered_at
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,7. Proof of intended employment,https://www.is.tsinghua.edu.cn/T2nipinyongzhengmingProofofintendedemployment.docx,docx,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,8. Employer information form,https://www.is.tsinghua.edu.cn/T3yongrendanweixinxicaijibiaoEmployerinformationformMK.docx,docx,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,9. Letter of consent for off-campus study-work,https://www.is.tsinghua.edu.cn/T4xiaowaiqingongzhuxuetongyihan2410.docx,docx,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,10. Letter of commitment,https://www.is.tsinghua.edu.cn/T5chengnuohanLetterofCommitmentMK.docx,docx,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,"11. Study-work program agreement (for reference, please send e-copy to  zswang@tsinghua.edu.cn after signed)",https://www.is.tsinghua.edu.cn/T6qingongzhuxuexieyishuStudy-workprogramagreement.docx,docx,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,6、    外国人签证证件申请表（模板1）,https://www.is.tsinghua.edu.cn/T1waiguorenqianzhengzhengjianshenqingbiaoForeignersvisaapplicationform.doc,doc,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,7、    拟聘用证明（模板2）,https://www.is.tsinghua.edu.cn/T2nipinyongzhengmingProofofintendedemployment.docx,docx,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,8、    用人单位信息采集表（模板3）,https://www.is.tsinghua.edu.cn/T3yongrendanweixinxicaijibiaoEmployerinformationformMK.docx,docx,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,9、    校外勤工助学同意函（模板4）,https://www.is.tsinghua.edu.cn/T4xiaowaiqingongzhuxuetongyihan2410.docx,docx,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,10、    承诺函（模板5）,https://www.is.tsinghua.edu.cn/T5chengnuohanLetterofCommitmentMK.docx,docx,2026-08-30T16:33:56+08:00
THU000110,https://www.is.tsinghua.edu.cn/asdfasdf/vp/VisaProcedures.htm,11、    勤工助学协议书（模板6，参考使用。签署后请发送扫描件至zswang@tsinghua.edu.cn）,https://www.is.tsinghua.edu.cn/T6qingongzhuxuexieyishuStudy-workprogramagreement.docx,docx,2026-08-30T16:33:56+08:00
THU000111,https://career.tsinghua.edu.cn/info/1031/4202.htm,就业手续办理指南,https://career.tsinghua.edu.cn/__local/D/7A/2A/F5077BC982125D553EC0E59B704_59DE560A_1D531D.pdf,pdf,2026-08-30T16:34:03+08:00
THU000111,https://career.tsinghua.edu.cn/info/1031/4202.htm,下载模板,https://career.tsinghua.edu.cn/__local/F/15/DF/BFB76C45E16551C75391D86C70B_6C02E774_8600.doc?e=.doc,doc,2026-08-30T16:34:03+08:00
THU000138,https://tgw.lib.tsinghua.edu.cn/node/18,2021-2023å¹´åŒ—äº¬é«˜æ ¡å›¾ä¹¦é¦†ç§‘ç ”åŸºé‡‘é¡¹ç›®ç»“é¡¹è¯„å®¡ç»“æ�œ.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/2021-2023%E5%B9%B4%E5%8C%97%E4%BA%AC%E9%AB%98%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%86%E7%A7%91%E7%A0%94%E5%9F%BA%E9%87%91%E9%A1%B9%E7%9B%AE%E7%BB%93%E9%A1%B9%E8%AF%84%E5%AE%A1%E7%BB%93%E6%9E%9C.pdf,pdf,2026-08-30T16:36:08+08:00
THU000138,https://tgw.lib.tsinghua.edu.cn/node/18,2021 - 2023å¹´åŒ—äº¬é«˜æ ¡å›¾ä¹¦é¦†ç§‘ç ”åŸºé‡‘é¡¹ç›®ç»“é¡¹å…¬å‘Š.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/2021%20-%202023%E5%B9%B4%E5%8C%97%E4%BA%AC%E9%AB%98%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%86%E7%A7%91%E7%A0%94%E5%9F%BA%E9%87%91%E9%A1%B9%E7%9B%AE%E7%BB%93%E9%A1%B9%E5%85%AC%E5%91%8A.pdf,pdf,2026-08-30T16:36:08+08:00
THU000139,https://tgw.lib.tsinghua.edu.cn/node/17,2021-2023å¹´åŒ—äº¬é«˜æ ¡å›¾ä¹¦é¦†ç ”ç©¶åŸºé‡‘é¡¹ç›®ç«‹é¡¹å��å�•.xlsx,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/2021-2023%E5%B9%B4%E5%8C%97%E4%BA%AC%E9%AB%98%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%86%E7%A0%94%E7%A9%B6%E5%9F%BA%E9%87%91%E9%A1%B9%E7%9B%AE%E7%AB%8B%E9%A1%B9%E5%90%8D%E5%8D%95.xlsx,xlsx,2026-08-30T16:36:09+08:00
THU000141,https://tgw.lib.tsinghua.edu.cn/node/166,2026åŒ—äº¬å¸ˆèŒƒå¤§å­¦+å­¦æœ¯æˆ�æ�œåº“+å¼ æ™¯äº‘+æ¡ˆä¾‹é›†æ��äº¤æ¨¡ç‰ˆ.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2026-05/2026%E5%8C%97%E4%BA%AC%E5%B8%88%E8%8C%83%E5%A4%A7%E5%AD%A6%2B%E5%AD%A6%E6%9C%AF%E6%88%90%E6%9E%9C%E5%BA%93%2B%E5%BC%A0%E6%99%AF%E4%BA%91%2B%E6%A1%88%E4%BE%8B%E9%9B%86%E6%8F%90%E4%BA%A4%E6%A8%A1%E7%89%88.pdf,pdf,2026-08-30T16:36:14+08:00
THU000141,https://tgw.lib.tsinghua.edu.cn/node/166,2026åŒ—äº¬å¸ˆèŒƒå¤§å­¦+å­¦æœ¯æˆ�æ�œåº“+å¼ æ™¯äº‘+ç½‘ç»œäººæ°”è¯„é€‰æ��äº¤æ¨¡æ�¿.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2026-05/2026%E5%8C%97%E4%BA%AC%E5%B8%88%E8%8C%83%E5%A4%A7%E5%AD%A6%2B%E5%AD%A6%E6%9C%AF%E6%88%90%E6%9E%9C%E5%BA%93%2B%E5%BC%A0%E6%99%AF%E4%BA%91%2B%E7%BD%91%E7%BB%9C%E4%BA%BA%E6%B0%94%E8%AF%84%E9%80%89%E6%8F%90%E4%BA%A4%E6%A8%A1%E6%9D%BF.pdf,pdf,2026-08-30T16:36:14+08:00
THU000141,https://tgw.lib.tsinghua.edu.cn/node/166,2026æ•°å›¾å¹´ä¼šåº”ç”¨æ¡ˆä¾‹é€šçŸ¥.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2026-05/2026%E6%95%B0%E5%9B%BE%E5%B9%B4%E4%BC%9A%E5%BA%94%E7%94%A8%E6%A1%88%E4%BE%8B%E9%80%9A%E7%9F%A5.pdf,pdf,2026-08-30T16:36:14+08:00
THU000142,https://tgw.lib.tsinghua.edu.cn/node/165,2025å¹´åŒ—äº¬åœ°åŒºé«˜æ ¡å›¾ä¹¦é¦†ç”¨æˆ·ç ”ç©¶ä¸�æœ�åŠ¡åˆ›æ–°æ¡ˆä¾‹å¤§èµ›è¯„å®¡ç»“æ�œ.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2026-02/2025%E5%B9%B4%E5%8C%97%E4%BA%AC%E5%9C%B0%E5%8C%BA%E9%AB%98%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%86%E7%94%A8%E6%88%B7%E7%A0%94%E7%A9%B6%E4%B8%8E%E6%9C%8D%E5%8A%A1%E5%88%9B%E6%96%B0%E6%A1%88%E4%BE%8B%E5%A4%A7%E8%B5%9B%E8%AF%84%E5%AE%A1%E7%BB%93%E6%9E%9C.pdf,pdf,2026-08-30T16:36:16+08:00
THU000143,https://tgw.lib.tsinghua.edu.cn/node/163,é™„ä»¶.2025å¹´åŒ—äº¬å¸‚å¤§å­¦ç”Ÿâ€œAI+ä¿¡æ�¯ç´ å…»â€�å¤§èµ›ï¼ˆé«˜è�Œé«˜ä¸“èµ›é�“ï¼‰è�·å¥–ç»“æ�œ.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2025-12/%E9%99%84%E4%BB%B6.2025%E5%B9%B4%E5%8C%97%E4%BA%AC%E5%B8%82%E5%A4%A7%E5%AD%A6%E7%94%9F%E2%80%9CAI%2B%E4%BF%A1%E6%81%AF%E7%B4%A0%E5%85%BB%E2%80%9D%E5%A4%A7%E8%B5%9B%EF%BC%88%E9%AB%98%E8%81%8C%E9%AB%98%E4%B8%93%E8%B5%9B%E9%81%93%EF%BC%89%E8%8E%B7%E5%A5%96%E7%BB%93%E6%9E%9C.pdf,pdf,2026-08-30T16:36:24+08:00
THU000144,https://tgw.lib.tsinghua.edu.cn/node/162,ã€�è¡¨å½°é€šçŸ¥ã€‘å…³äº�â€œå�šæ¤�ç²¾ç¥�æ²ƒåœŸï¼Œèµ“ä¼ æŠ—æˆ˜è–ªç�«â€�ç¬¬äºŒå±ŠåŒ—äº¬åœ°åŒºé«˜è�Œé«˜ä¸“é™¢æ ¡å¤§å­¦ç”Ÿè¯µè¯»å¤§èµ›è¡¨å½°å†³å®šé€šçŸ¥.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2025-12/%E3%80%90%E8%A1%A8%E5%BD%B0%E9%80%9A%E7%9F%A5%E3%80%91%E5%85%B3%E4%BA%8E%E2%80%9C%E5%8E%9A%E6%A4%8D%E7%B2%BE%E7%A5%9E%E6%B2%83%E5%9C%9F%EF%BC%8C%E8%B5%93%E4%BC%A0%E6%8A%97%E6%88%98%E8%96%AA%E7%81%AB%E2%80%9D%E7%AC%AC%E4%BA%8C%E5%B1%8A%E5%8C%97%E4%BA%AC%E5%9C%B0%E5%8C%BA%E9%AB%98%E8%81%8C%E9%AB%98%E4%B8%93%E9%99%A2%E6%A0%A1%E5%A4%A7%E5%AD%A6%E7%94%9F%E8%AF%B5%E8%AF%BB%E5%A4%A7%E8%B5%9B%E8%A1%A8%E5%BD%B0%E5%86%B3%E5%AE%9A%E9%80%9A%E7%9F%A5.pdf,pdf,2026-08-30T16:36:25+08:00
THU000145,https://tgw.lib.tsinghua.edu.cn/node/159,å…³äº�å…¬å¸ƒâ€œé¦–å±ŠåŒ—äº¬å¸‚é«˜è�Œé«˜ä¸“é™¢æ ¡é˜…è¯»ç¾�è‚².pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2025-11/%E5%85%B3%E4%BA%8E%E5%85%AC%E5%B8%83%E2%80%9C%E9%A6%96%E5%B1%8A%E5%8C%97%E4%BA%AC%E5%B8%82%E9%AB%98%E8%81%8C%E9%AB%98%E4%B8%93%E9%99%A2%E6%A0%A1%E9%98%85%E8%AF%BB%E7%BE%8E%E8%82%B2.pdf,pdf,2026-08-30T16:36:26+08:00
THU000152,https://tgw.lib.tsinghua.edu.cn/node/152,â€œç››ä¸–ä¸­å�� é�’æ˜¥ç­‘æ¢¦â€�é¦–å±ŠåŒ—äº¬åœ°åŒºé«˜è�Œé«˜ä¸“é™¢æ ¡å¤§å­¦ç”Ÿè¯µè¯»å¤§èµ›è¡¨å½°é€šçŸ¥.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-12/%E2%80%9C%E7%9B%9B%E4%B8%96%E4%B8%AD%E5%8D%8E%20%E9%9D%92%E6%98%A5%E7%AD%91%E6%A2%A6%E2%80%9D%E9%A6%96%E5%B1%8A%E5%8C%97%E4%BA%AC%E5%9C%B0%E5%8C%BA%E9%AB%98%E8%81%8C%E9%AB%98%E4%B8%93%E9%99%A2%E6%A0%A1%E5%A4%A7%E5%AD%A6%E7%94%9F%E8%AF%B5%E8%AF%BB%E5%A4%A7%E8%B5%9B%E8%A1%A8%E5%BD%B0%E9%80%9A%E7%9F%A5.pdf,pdf,2026-08-30T16:36:46+08:00
THU000170,https://tgw.lib.tsinghua.edu.cn/node/95,åŒ—äº¬é«˜æ ¡å›¾ä¹¦é¦†ç ”ç©¶åŸºé‡‘é¡¹ç›®ç”³è¯·ä¹¦ (1).doc,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E5%8C%97%E4%BA%AC%E9%AB%98%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%86%E7%A0%94%E7%A9%B6%E5%9F%BA%E9%87%91%E9%A1%B9%E7%9B%AE%E7%94%B3%E8%AF%B7%E4%B9%A6%20%281%29.doc,doc,2026-08-30T16:37:20+08:00
THU000171,https://tgw.lib.tsinghua.edu.cn/node/93,æ•°å­—å›¾ä¹¦é¦†å»ºè®¾ä¸�ä¿¡æ�¯ç´ è´¨æ•™è‚².ppt,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E6%95%B0%E5%AD%97%E5%9B%BE%E4%B9%A6%E9%A6%86%E5%BB%BA%E8%AE%BE%E4%B8%8E%E4%BF%A1%E6%81%AF%E7%B4%A0%E8%B4%A8%E6%95%99%E8%82%B2.ppt,ppt,2026-08-30T16:37:24+08:00
THU000172,https://tgw.lib.tsinghua.edu.cn/node/92,é«˜æ ¡å›¾ä¹¦é¦†çš„ä¸€é¡¹é‡�è¦�ä»»åŠ¡-ä¿¡æ�¯ç´ è´¨æ•™è‚².doc,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E9%AB%98%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%86%E7%9A%84%E4%B8%80%E9%A1%B9%E9%87%8D%E8%A6%81%E4%BB%BB%E5%8A%A1-%E4%BF%A1%E6%81%AF%E7%B4%A0%E8%B4%A8%E6%95%99%E8%82%B2.doc,doc,2026-08-30T16:37:26+08:00
THU000173,https://tgw.lib.tsinghua.edu.cn/node/91,æ¸…å��å¤§å­¦å›¾ä¹¦é¦†è¯»è€…æ»¡æ„�åº¦è°ƒæŸ¥æƒ…å†µä»‹ç»�.doc,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E5%9B%BE%E4%B9%A6%E9%A6%86%E8%AF%BB%E8%80%85%E6%BB%A1%E6%84%8F%E5%BA%A6%E8%B0%83%E6%9F%A5%E6%83%85%E5%86%B5%E4%BB%8B%E7%BB%8D.doc,doc,2026-08-30T16:37:28+08:00
THU000174,https://tgw.lib.tsinghua.edu.cn/node/89,æ•°å­—å›¾ä¹¦é¦†é—¨æˆ·çš„æ�„å»ºä¸�æœ�åŠ¡_0.pdf,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E6%95%B0%E5%AD%97%E5%9B%BE%E4%B9%A6%E9%A6%86%E9%97%A8%E6%88%B7%E7%9A%84%E6%9E%84%E5%BB%BA%E4%B8%8E%E6%9C%8D%E5%8A%A1_0.pdf,pdf,2026-08-30T16:37:33+08:00
THU000175,https://tgw.lib.tsinghua.edu.cn/node/86,æ•°å­—å¤šåª’ä½“èµ„æº�åœ¨è‹±è¯­æ•™å­¦ä¸­çš„åº”ç”¨.ppt,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E6%95%B0%E5%AD%97%E5%A4%9A%E5%AA%92%E4%BD%93%E8%B5%84%E6%BA%90%E5%9C%A8%E8%8B%B1%E8%AF%AD%E6%95%99%E5%AD%A6%E4%B8%AD%E7%9A%84%E5%BA%94%E7%94%A8.ppt,ppt,2026-08-30T16:37:37+08:00
THU000176,https://tgw.lib.tsinghua.edu.cn/node/84,å½“ä»£é«˜æ ¡å›¾ä¹¦é¦†çš„åŠŸèƒ½å®šä½�ä¸�å�‘å±•è¶‹åŠ¿_0.ppt,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E5%BD%93%E4%BB%A3%E9%AB%98%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%86%E7%9A%84%E5%8A%9F%E8%83%BD%E5%AE%9A%E4%BD%8D%E4%B8%8E%E5%8F%91%E5%B1%95%E8%B6%8B%E5%8A%BF_0.ppt,ppt,2026-08-30T16:37:41+08:00
THU000181,https://tgw.lib.tsinghua.edu.cn/node/78,åŒ—äº¬å¸‚æ™®é€šé«˜ç­‰å­¦æ ¡å›¾ä¹¦é¦†(Bçº§é¦†)è¯„ä¼°æŒ‡æ ‡ä½“ç³»(è®¨è®ºäºŒç¨¿) .doc,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E5%8C%97%E4%BA%AC%E5%B8%82%E6%99%AE%E9%80%9A%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%86%28B%E7%BA%A7%E9%A6%86%29%E8%AF%84%E4%BC%B0%E6%8C%87%E6%A0%87%E4%BD%93%E7%B3%BB%28%E8%AE%A8%E8%AE%BA%E4%BA%8C%E7%A8%BF%29%20.doc,doc,2026-08-30T16:37:52+08:00
THU000184,https://tgw.lib.tsinghua.edu.cn/node/70,å½“å‰�æ•°å­—å›¾ä¹¦é¦†å»ºè®¾çš„å‡ ä¸ªçƒ­ç‚¹é—®é¢˜ (1).ppt,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E5%BD%93%E5%89%8D%E6%95%B0%E5%AD%97%E5%9B%BE%E4%B9%A6%E9%A6%86%E5%BB%BA%E8%AE%BE%E7%9A%84%E5%87%A0%E4%B8%AA%E7%83%AD%E7%82%B9%E9%97%AE%E9%A2%98%20%281%29.ppt,ppt,2026-08-30T16:38:08+08:00
THU000185,https://tgw.lib.tsinghua.edu.cn/node/76,åŒ—äº¬å¸‚æ™®é€šé«˜ç­‰å­¦æ ¡å›¾ä¹¦é¦†Açº§é¦†è¯„ä¼°æŒ‡æ ‡ä½“ç³»ï¼ˆè®¨è®ºäºŒç¨¿ï¼‰.doc,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E5%8C%97%E4%BA%AC%E5%B8%82%E6%99%AE%E9%80%9A%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%86A%E7%BA%A7%E9%A6%86%E8%AF%84%E4%BC%B0%E6%8C%87%E6%A0%87%E4%BD%93%E7%B3%BB%EF%BC%88%E8%AE%A8%E8%AE%BA%E4%BA%8C%E7%A8%BF%EF%BC%89.doc,doc,2026-08-30T16:37:57+08:00
THU000196,https://tgw.lib.tsinghua.edu.cn/node/6,2011-2013å¹´åŒ—äº¬é«˜æ ¡å›¾ä¹¦é¦†ç§‘ç ”åŸºé‡‘é¡¹ç›®å®¡æ‰¹ç«‹é¡¹å��å�•å…¬ç¤º,http://images.ruc.edu.cn/other/2011-09-09/1315532281410.xls,xls,2026-08-30T16:38:31+08:00
THU000197,https://tgw.lib.tsinghua.edu.cn/node/3,åŒ—äº¬åœ°åŒºé«˜æ ¡å›¾ä¹¦é¦†2010-2011å¹´ç ”ç©¶åŸºé‡‘é¡¹ç›®è¯„å®¡å†³è®®.doc,https://tgw.lib.tsinghua.edu.cn/sites/default/files/2024-09/%E5%8C%97%E4%BA%AC%E5%9C%B0%E5%8C%BA%E9%AB%98%E6%A0%A1%E5%9B%BE%E4%B9%A6%E9%A6%862010-2011%E5%B9%B4%E7%A0%94%E7%A9%B6%E5%9F%BA%E9%87%91%E9%A1%B9%E7%9B%AE%E8%AF%84%E5%AE%A1%E5%86%B3%E8%AE%AE.doc,doc,2026-08-30T16:38:36+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/20260324AIfuzhudekaitilixiangqiandewenxiandiaoyan-shekelei.pptx,pptx,2026-08-30T16:43:46+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/di2jiangkaitiyulixiangqiandewenxiandiaoyangaishu_ligonglei_hananli.pdf,pdf,2026-08-30T16:43:46+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/20260331_DeepSeekfunengxueshuxiezuonew.pdf,pdf,2026-08-30T16:43:46+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/di4jiangxueweilunwenziyuanliyongyuxiezuo_2026chun.pdf,pdf,2026-08-30T16:43:46+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/20230329Enwritting.pdf,pdf,2026-08-30T16:43:46+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/0409qinghuadaxueAIfunenglunwenxiezuo_keyanquanliuchengtizhizengxiaoxinfanshi.pptx,pptx,2026-08-30T16:43:46+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/di7jiangAIshidaihexinqikantougaozhinanjixueshuguifan.pdf,pdf,2026-08-30T16:43:46+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/Wordzaizhizuozhangwendangshidejibenyingyong.pdf,pdf,2026-08-30T16:43:46+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/di9jiang_ruheshiyongLaTeXpaibanlunwen.pdf,pdf,2026-08-30T16:43:46+08:00
THU000213,https://lib.tsinghua.edu.cn/info/1262/4362.htm,课件,https://lib.tsinghua.edu.cn/resource/qh/courseware/di10jiang_gerenwenxianguanlifangfayugongju_yiEndNoteheNoteExpressweili.pdf,pdf,2026-08-30T16:43:46+08:00
THU000256,https://xsg.tsinghua.edu.cn/info/1002/3959.htm,附件：党史展预约表,https://xsg.tsinghua.edu.cn/dangshizhanyuyuebiao.doc,doc,2026-08-30T16:47:54+08:00
THU000265,https://xsg.tsinghua.edu.cn/info/1008/1007.htm,预约表.doc,https://xsg.tsinghua.edu.cn/__local/E/5B/F3/AD1611E520E333C90EB6C878789_E15950EC_14200.doc?e=.doc,doc,2026-08-30T16:48:12+08:00
THU000292,https://qzc.tsinghua.edu.cn/info/1031/1217.htm,在校生办理成绩单流程和申请表,https://qzc.tsinghua.edu.cn/qinghuadaxuechengjidanbanlishenqingbiao.doc,doc,2026-08-30T16:50:50+08:00
THU000292,https://qzc.tsinghua.edu.cn/info/1031/1217.htm,View more,https://qzc.tsinghua.edu.cn/qinghuadaxuechengjidanbanlishenqingbiao.doc,doc,2026-08-30T16:50:50+08:00
THU000299,https://www.law.tsinghua.edu.cn/info/1065/20353.htm,附件1：清华大学本科交换生项目申请表-2026-2027.doc,https://www.law.tsinghua.edu.cn/__local/F/17/76/5D6D59316555DED98FF22FE4080_472E22E0_A200.doc,doc,2026-08-30T16:51:15+08:00
THU000299,https://www.law.tsinghua.edu.cn/info/1065/20353.htm,附件2：校级本科交换生项目校内申报及选拔常见问答.doc,https://www.law.tsinghua.edu.cn/__local/E/4B/4E/6DBCC68CEAF42C0789A25FB481B_BC36C0B5_8200.doc,doc,2026-08-30T16:51:15+08:00
THU000299,https://www.law.tsinghua.edu.cn/info/1065/20353.htm,附件3：2026-2027学年度校级本科生交换项目申请指南.docx,https://www.law.tsinghua.edu.cn/__local/A/70/F5/6B2A8E3636EA8C7A112E503E3F3_5325BFAD_4841D.docx,docx,2026-08-30T16:51:15+08:00
THU000299,https://www.law.tsinghua.edu.cn/info/1065/20353.htm,附件4：清华大学本科生一学期以上公派境外学习教学管理办法-20240122修订.pdf,https://www.law.tsinghua.edu.cn/__local/5/C0/C2/02D00D5E0D636FDF3B96906B1BE_141611ED_4722D.pdf,pdf,2026-08-30T16:51:15+08:00
THU000299,https://www.law.tsinghua.edu.cn/info/1065/20353.htm,附件5：2026-2027学年校级本科交换生项目院系推荐表-法学院.xlsx,https://www.law.tsinghua.edu.cn/__local/3/9A/C7/89F4428E6E4606348E4AD195031_0E05B5FB_1FA3.xlsx,xlsx,2026-08-30T16:51:15+08:00
